PLOT_ID,Plant_Number,AorB,plantid,stalk_width,leftmost_single_root_width,num_whorls,w1,w2,w3,w4,root_heightonstalk_left,stalk_to_leftmost_rootgrounding,root_angledeg_left,root_heightonstalk_right,stalk_to_rightmost_rootgrounding,root_angledeg_right,spread_width
1398,1,B,1398_01B,0.8875,0.2136,1,6,0,0,0,3.275,2.225,34.19176906,3.0375,1.9625,32.86611983,5.075
1398,2,A,1398_02A,0.832514698,0.166406192,1,7,0,0,0,1.103917045,1.488427476,53.43690413,1.227952668,1.662077349,53.54278991,3.983019523
1398,2,B,1398_02B,0.893023793,0.155393855,1,6,0,0,0,2.772002772,1.651651652,30.78789527,2.448602449,1.432201432,30.32360686,3.976876877
1398,3,A,1398_03A,0.760269225,0.222770063,1,11,0,0,0,1.151584267,1.274568994,47.90191047,1.028599539,0.838532233,39.18751762,2.873370452
1398,3,B,1398_03B,0.997415316,0.097656125,1,4,0,0,0,2.119120244,1.525124418,35.74245097,1.204045593,2.359929363,62.96913974,4.882469096
1398,4,A,1398_04A,0.581081081,0.202702703,1,3,0,0,0,2.527027027,1.216216216,25.70074076,2.662162162,0.135135135,2.905921,1.932432432
1398,4,B,1398_04B,0.859407991,0.220515192,1,4,0,0,0,2.222043476,0.814414125,20.12868532,2.262261457,0.834523115,20.24845736,2.508345231
1398,5,A,1398_05A,0.809693182,0.104772727,1,7,0,0,0,1.284090909,1.363636364,46.72081483,0.977272727,1.75,60.81919395,3.923329546
1398,5,B,1398_05B,0.362996924,0.121172045,1,7,0,0,0,1.08740375,1.312721644,50.36306942,0.617175101,1.714375282,70.20112365,3.39009385
1398,6,A,1398_06A,0.629910647,0.326927154,1,5,0,0,0,1.044979555,1.635620173,57.42594287,0.98440103,1.908223535,62.71201205,4.173754354
1398,6,B,1398_06B,0.66833451,0.176774073,1,3,0,0,0,1.339118881,1.141884317,40.45466469,1.048457418,1.173026616,48.20948632,2.983245443
1398,7,A,1398_07A,0.81127897,0.146271406,1,7,0,0,0,1.118249392,1.019580328,42.35745471,0.132019208,0.571030763,76.98224781,2.401890061
1398,7,B,1398_07B,0.843861965,0.235621346,1,4,0,0,0,1.912663991,1.68368309,41.35687179,1.602866302,1.804908273,48.39301107,4.332453328
1398,8,A,1398_08A,0.799025229,0.243768107,1,4,0,0,0,1.629647513,1.493843554,42.51044708,2.157774022,2.05214872,43.562773,4.345017504
1398,8,B,1398_08B,0.652608766,0.216134211,1,4,0,0,0,1.212072564,1.131802858,43.03858233,1.340504094,1.332477123,44.82794112,3.116888746
1398,9,A,1398_09A,0.53085,0.12806,1,5,0,0,0,0.86,1.08,51.46981999,0.78,1.22,57.40741853,2.83085
1398,9,B,1398_09B,0.805376711,0.197093527,1,4,0,0,0,1.734423042,1.445352535,39.80557109,0.893490658,1.57674822,60.46121774,3.827477466
1398,10,A,1398_10A,0.687311422,0.302945851,1,5,0,0,0,1.174655089,1.312849805,48.17983012,0.921298109,1.001911694,47.40021446,3.002072921
1398,10,B,1398_10B,0.841755102,0.183959184,1,5,0,0,0,2.948979592,1.785714286,31.19642847,2.908163265,1.193877551,22.31944039,3.821346939
1398,11,A,1398_11A,0.946774033,0.11287146,1,7,0,0,0,1.707718389,1.994415636,49.42820884,1.221579577,1.994415636,58.51253064,4.935605305
1398,11,B,1398_11B,0.73625641,0.208705128,1,6,0,0,0,2.166666667,1.538461539,35.37700581,1.41025641,2.448717949,60.06166154,4.723435897
1399,1,A,1399_01A,0.7650625,0.1741,1,3,0,0,0,3.575,2.025,29.52867183,4.3625,1.35,17.19497406,4.1400625
1399,1,B,1399_01B,0.9638,0.15,1,4,0,0,0,4.2125,1.8125,23.28061734,3.925,1.7,23.41845045,4.4763
1399,3,A,1399_03A,0.827312556,0.278870875,1,5,0,0,0,2.977595887,1.547825175,27.46648381,2.793955612,1.888871399,34.06090882,4.26400913
1399,3,B,1399_03B,0.579979121,0.302482311,1,5,0,0,0,2.296717318,1.751536945,37.33009481,2.493910219,1.77473611,35.43671617,4.106252175
1399,4,A,1399_04A,0.684236675,0.141856803,1,5,0,0,0,2.418493035,1.302986558,28.31399722,1.415474606,1.940418831,53.89042326,3.927642063
1399,4,B,1399_04B,0.731863636,0.181136364,1,4,0,0,0,1.654545455,1.409090909,40.41932137,1.618181818,1.936363636,50.11514513,4.077318182
1399,5,A,1399_05A,0.576510607,0.203871254,1,3,0,0,0,1.898216785,1.240075929,33.1559698,1.406343092,1.406343092,45,3.222929627
1399,5,B,1399_05B,0.641288104,0.183112576,1,6,0,0,0,1.678711077,1.55587856,42.82525589,2.333817839,4.247957909,61.21571244,6.445124573
1400,1,A,1400_01A,1.081162162,0.146175676,1,8,0,0,0,4,1.945945946,25.94229549,3.081081081,2,32.98852161,5.027108108
1400,1,B,1400_01B,0.83924456,0.174552834,1,7,0,0,0,2.386245437,1.254308499,27.72825742,2.212885725,1.40727295,32.45410438,3.500826008
1400,2,A,1400_02A,0.997579695,0.124359097,1,11,0,0,0,3.232381134,2.786535461,40.7636052,3.598611509,1.241998663,19.04123074,5.026113818
1400,2,B,1400_02B,0.826986666,0.256856346,1,9,0,0,0,2.960817791,1.296708522,23.65131333,2.442134382,1.447991182,30.66456458,3.571686369
1400,3,A,1400_03A,0.722693667,0.092997303,1,9,0,0,0,3.196782293,1.139216963,19.61421869,3.068911002,2.011066679,33.23694691,3.872977309
1400,3,B,1400_03B,0.792808487,0.121055825,1,7,0,0,0,3.493971187,1.184231131,18.72334796,3.043767617,1.379971813,24.38840872,3.357011431
1400,4,A,1400_04A,0.536873553,0.07398037,1,9,0,0,0,2.063483519,0.968940087,25.15311714,2.045540184,0.879223413,23.25922095,2.385037053
1400,4,B,1400_04B,1.037631664,0.107480654,1,10,0,0,0,4.003654342,1.410683577,19.40985798,3.519991402,2.23022356,32.35784767,4.678538801
1400,5,A,1400_05A,0.741744898,0.10255102,1,7,0,0,0,1.826530612,1.051020408,29.91694018,1.948979592,1.387755102,35.45245855,3.180520408
1400,5,B,1400_05B,0.889420189,0.197366597,1,9,0,0,0,2.737352737,1.882651883,34.51878186,2.240702241,2.795102795,51.28249209,5.567174867
1400,6,A,1400_06A,1.011345671,0.121361481,1,9,0,0,0,3.150283642,1.766948759,29.28743968,2.650423138,1.952943365,36.38435182,4.731237794
1400,6,B,1400_06B,0.747702134,0.122001091,1,9,0,0,0,3.08653996,1.333930519,23.37287372,2.96969933,0.99314535,18.49128684,3.074778003
1401,1,A,1401_01A,1.047401818,0.377688218,1,5,0,0,0,3.46424284,2.057966044,30.71282772,3.258446236,2.400960384,36.38435182,5.506328246
1401,1,B,1401_01B,1.172115385,0.230357143,1,6,0,0,0,6.438873626,3.863324176,30.96375653,6.387362637,2.317994506,19.94599786,7.353434066
1401,2,A,1401_02A,0.742342291,0.229517764,1,6,0,0,0,2.704395354,1.295263038,25.59196802,2.021179686,1.622637213,38.75808565,3.660242542
1401,2,B,1401_02B,0.788170225,0.236325419,1,6,0,0,0,2.043260762,1.667488668,39.21760768,2.23114681,1.597031401,35.5946885,4.052690293
1401,3,A,1401_03A,0.5859375,0.341068892,1,6,0,0,0,3.267045455,2.468039773,37.06866798,3.355823864,1.846590909,28.82242977,4.900568182
1401,3,B,1401_03B,0.58358005,0.261685835,1,6,0,0,0,3.102937827,2.177749943,35.06251635,3.017535869,1.893076748,32.10245347,4.654406741
1401,4,A,1401_04A,0.683962264,0.234838275,1,5,0,0,0,3.955232626,1.875073245,25.3644172,3.559709364,1.889722255,27.9622322,4.448757764
1401,4,B,1401_04B,0.763322357,0.149429922,1,9,0,0,0,3.035190287,1.556795018,27.15397384,2.900790718,1.198396165,22.44686147,3.518513541
1401,5,A,1401_05A,0.883146098,0.327779899,1,7,0,0,0,3.490211049,1.826907346,27.62924667,3.272072858,1.376997328,22.8229806,4.087050772
1401,5,B,1401_05B,0.611709063,0.307848651,1,7,0,0,0,2.697174997,1.11210533,22.40744476,3.48970983,1.099322511,17.48538197,2.823136904
1401,6,A,1401_06A,0.899764706,0.18466436,1,4,0,0,0,2.989619377,2.519031142,40.11724044,2.491349481,2.76816609,48.0127875,6.186961938
1401,6,B,1401_06B,0.649226483,0.070787869,1,6,0,0,0,2.099997889,1.857284566,41.49025541,2.501002512,2.796479602,48.19247261,5.30299065
1401,7,A,1401_07A,0.861653499,0.178456546,1,6,0,0,0,3.371896163,1.9751693,30.36066534,2.948645598,2.595936795,41.36013477,5.432759594
1401,7,B,1401_07B,0.907986842,0.241552632,1,7,0,0,0,3.473684211,1.947368421,29.27525428,3.105263158,1.907894737,31.56684773,4.76325
1401,8,A,1401_08A,0.643286276,0.210151556,1,4,0,0,0,3.041016639,2.422923826,38.54601341,3.176997058,1.71829802,28.40700651,4.784508122
1401,8,B,1401_08B,0.771329015,0.331363399,1,7,0,0,0,4.359438799,2.271820219,27.52522574,2.317870629,1.228010929,27.91470206,4.271160163
1401,9,A,1401_09A,0.527027027,0.175675676,1,6,0,0,0,2.324324324,1.054054054,24.39373939,1.864864865,2.22972973,50.09211512,3.810810811
1401,9,B,1401_09B,0.641676701,0.141188805,1,5,0,0,0,2.148818669,1.339118881,31.9306821,1.723207242,1.432545779,39.7376046,3.413341361
1401,10,A,1401_10A,0.742857143,0.186257143,1,6,0,0,0,4.5,2.685714286,30.82982555,4.214285714,2.042857143,25.86159128,5.471428571
1401,10,B,1401_10B,0.571566091,0.15116419,1,4,0,0,0,3.233860779,2.692377113,39.77934877,2.902954094,1.173214608,22.00585386,4.437157812
1401,11,A,1401_11A,0.370689882,0.189369469,1,4,0,0,0,0.945402978,1.247406707,52.84170322,0.735313427,1.562541033,64.79887635,3.180637622
1401,11,B,1401_11B,0.593411699,0.165090833,1,5,0,0,0,2.311480742,1.649398318,35.51043301,2.288249779,2.148864006,43.20072428,4.391674023
1401,12,A,1401_12A,0.70369844,0.099300103,1,8,0,0,0,2.211603368,1.412228657,32.56043798,1.554339717,1.234589832,38.45961417,3.350516929
1401,12,B,1401_12B,0.459610254,0.336585083,1,5,0,0,0,1.426748637,2.01832734,54.74364129,1.264354483,1.809534857,55.05730892,4.287472451
1401,13,B,1401_13B,0.61091444,0.139359793,1,6,0,0,0,3.103809334,1.421021141,24.59979061,2.181392102,1.882229757,40.7895016,3.914165337
1402,1,A,1402_01A,0.92687445,0.177106007,1,3,0,0,0,3.739637846,1.56300653,22.68281348,3.774371324,0.972537396,14.44903013,3.462418376
1402,1,B,1402_01B,0.791093109,0.195263329,1,4,0,0,0,3.278921509,1.218175174,20.38088883,3.380436107,2.020140496,30.86243784,4.029408779
1402,2,A,1402_02A,0.333527348,0.127193055,1,5,0,0,0,0.615302746,0.764970981,51.18861596,0.498894118,0.723396471,55.40771131,1.8218948
1402,2,B,1402_02B,0.278428557,0.067265964,1,6,0,0,0,0.456814696,0.489444318,46.97493401,0.350768428,0.766796098,65.41842552,1.534668973
1402,3,A,1402_03A,0.406459695,0.387862947,1,9,0,0,0,0.002949992,0.013766628,77.90524292,0.005899984,0.045233207,82.56859203,0.46545953
1402,3,B,1402_03B,0.761872502,0.237382291,1,6,0,0,0,4.618024976,1.659779148,19.76910716,4.606733961,0.767788994,9.462322208,3.189440643
1402,4,A,1402_04A,0.737582515,0.189099315,1,4,0,0,0,2.633075383,1.112567063,22.90576966,1.755383588,1.223823769,34.88355695,3.073973348
1402,4,B,1402_04B,0.915065829,0.342640528,1,4,0,0,0,3.179775576,2.220587076,34.92841125,2.207447507,1.668725199,37.08754438,4.804378104
1402,5,A,1402_05A,0.834456163,0.239174372,1,4,0,0,0,2.718022581,1.695860243,31.96134342,1.939785346,2.508943921,52.29066382,5.039260326
1402,5,B,1402_05B,0.884267195,0.04234519,1,4,0,0,0,2.343582601,1.473109064,32.15229514,1.767730876,1.499892865,40.31410016,3.857269124
1402,6,A,1402_06A,0.811225682,0.235949641,1,4,0,0,0,3.067126249,1.811065023,30.56083927,2.687386808,1.036980779,21.10008375,3.659271485
1402,6,B,1402_06B,0.508903964,0.195452618,1,3,0,0,0,1.929192283,0.922196311,25.54882464,1.070595718,1.399194403,52.57853547,2.830294679
1402,7,A,1402_07A,0.560541939,0.190207488,1,9,0,0,0,3.820607771,1.538039538,21.9279459,2.929132624,1.62620741,29.03833151,3.724788887
1402,7,B,1402_07B,0.608277934,0.165647017,1,7,0,0,0,3.279810942,1.490823155,24.44395478,2.595136604,1.689599576,33.06669591,3.788700665
1402,8,B,1402_08B,0.574811614,0.164130969,1,4,0,0,0,4.12605455,1.576705709,20.9135563,4.054386109,1.515275616,20.49259477,3.66679294
1403,1,A,1403_01A,0.880857143,0.2814,1,5,0,0,0,2.585714286,2.528571429,44.35985033,2.728571429,3.271428571,50.16982789,6.680857143
1403,1,B,1403_01B,0.864656663,0.352043967,1,5,0,0,0,3.133876745,3.427195258,47.55975396,2.778806966,2.485488453,41.81086409,6.777340373
1403,2,A,1403_02A,0.693371795,0.183564103,1,9,0,0,0,2.282051282,2.153846154,43.34451346,2.243589744,2.756410256,50.85601359,5.603628205
1403,2,B,1403_02B,0.56097561,0.139048781,1,5,0,0,0,2.317073171,1.573170732,34.1744406,2.304878049,1.024390244,23.96248897,3.158536585
1403,3,A,1403_03A,0.499044983,0.311031142,1,5,0,0,0,3.37716263,2.366782007,35.02352736,3.584775087,1.771626298,26.29897362,4.637453287
1403,3,B,1403_03B,0.728469061,0.124188465,1,5,0,0,0,3.986961558,2.93634331,36.37114394,3.353896716,2.060828103,31.56897113,5.725640473
1403,4,A,1403_04A,0.570085423,0.235342245,1,7,0,0,0,2.385178611,1.955291768,39.34378437,2.218770801,2.246505436,45.35586983,4.771882627
1403,4,B,1403_04B,0.424356395,0.159220815,1,6,0,0,0,1.303214596,1.028853628,38.29016319,1.726187754,1.486121908,40.7260539,2.939331931
1403,6,A,1403_06A,0.581692304,0.277686485,1,8,0,0,0,2.815118127,1.71062202,31.28518811,2.586137227,1.333477008,27.27676338,3.625791331
1403,6,B,1403_06B,0.664092726,0.16597885,1,5,0,0,0,2.933969564,2.627676038,41.84776457,3.24026309,1.628191901,26.67895914,4.919960666
1403,7,A,1403_07A,0.595547858,0.160541804,1,7,0,0,0,2.365464222,2.590746529,47.6025622,2.520345808,2.126101771,40.1501561,5.312396159
1403,7,B,1403_07B,0.689452149,0.29999063,1,6,0,0,0,2.077086457,1.717891055,39.59305063,2.420664668,0.312343828,7.35237936,2.719687032
1403,8,A,1403_08A,0.717181769,0.331878536,1,5,0,0,0,0.170595093,0.056865031,18.43494882,0.199027608,1.023570555,78.99645915,1.797617355
1403,8,B,1403_08B,0.749558517,0.240809119,1,4,0,0,0,0.12843153,0.89902071,81.86989765,0.144485471,1.204045593,83.15722659,2.852624819
1403,10,A,1403_10A,0.613650827,0.128694668,1,5,0,0,0,3.058266158,2.085985009,34.2971524,2.598642342,1.644039033,32.31961651,4.343674869
1403,10,B,1403_10B,0.644305556,0.150236111,1,4,0,0,0,2.763888889,2.388888889,40.83756456,2.125,1.541666667,35.9605172,4.574861111
1403,11,A,1403_11A,0.378233804,0.2458769,1,3,0,0,0,4.08267759,1.994179153,26.03314278,3.557184435,1.589953649,24.0831962,3.962366606
1403,12,A,1403_12A,0.614153654,0.287595253,1,7,0,0,0,2.036227358,0.961898813,25.28570548,1.461586508,0.924422236,32.31247863,2.500474703
1403,12,B,1403_12B,0.786516854,0.25463171,1,8,0,0,0,1.860174782,1.835205993,44.61287225,2.172284644,1.585518102,36.12514766,4.207240949
1404,1,A,1404_01A,0.818863751,0.132774746,1,7,0,0,0,1.322337893,1.190104104,41.9872125,1.274252879,1.346380401,46.57655006,3.355348256
1404,1,B,1404_01B,0.906106586,0.190587919,1,6,0,0,0,0.992268574,0.909579526,42.51044708,0.84756274,1.012940836,50.07960786,2.828626948
1404,2,A,1404_02A,0.889479739,0.183024415,1,8,0,0,0,2.658826537,0.945928672,19.58399377,2.697174997,0.613575355,12.81600219,2.448983766
1404,2,B,1404_02B,0.853190697,0.138541116,1,8,0,0,0,0.568192951,1.009032309,60.61584287,0.568192951,1.822136014,72.68106157,3.68435902
1404,3,A,1404_03A,1.109194843,0.230771102,1,9,0,0,0,2.991972756,1.362198978,24.47904099,2.614935539,1.459498905,29.16761338,3.930892727
1404,3,B,1404_03B,0.767096061,0.19161193,1,8,0,0,0,1.689943243,0.850285909,26.70901012,1.371086028,1.286057437,43.16716049,2.903439407
1404,4,A,1404_04A,1.001735294,0.181897059,1,11,0,0,0,3.205882353,1.602941177,26.56505118,2.573529412,1.426470588,28.99897715,4.031147059
1404,4,B,1404_04B,0.748559093,0.154538586,1,8,0,0,0,2.061521856,0.885051268,23.23478494,1.543443065,0.766324879,26.40455922,2.39993524
1404,5,A,1404_05A,0.847713901,0.178475269,1,5,0,0,0,0.922417232,1.25897487,53.77076328,1.022138014,1.869764659,61.33604289,3.97645343
1404,5,B,1404_05B,0.91963867,0.227982708,1,7,0,0,0,0.856426256,1.121510573,52.63333059,0.693297445,1.682265859,67.60240205,3.723415102
1404,6,A,1404_06A,0.681543082,0.161700162,1,7,0,0,0,0.993300993,1.051051051,46.61809453,1.12035112,1.755601756,57.45569531,3.488195888
1404,6,B,1404_06B,0.889156198,0.187378526,1,2,0,0,0,1.268073003,1.3628822,47.06381973,0.900687367,1.588054041,60.43964554,3.840092439
1405,1,A,1405_01A,0.951199914,0.363804371,1,4,0,0,0,2.973001928,2.249839297,37.11686068,2.932826227,2.477501607,40.18941381,5.678540819
1405,1,B,1405_01B,1,0.338918919,1,5,0,0,0,4.337837838,4.027027027,42.87205659,4.067567568,2.581081081,32.39723048,7.608108108
1405,2,A,1405_02A,0.772380456,0.226351832,1,5,0,0,0,2.476185963,2.108904791,40.4201944,1.492820246,0.604236766,22.03622694,3.485522013
1405,2,B,1405_02B,0.69944322,0.254657232,1,5,0,0,0,2.319916483,2.099524417,42.1450952,2.145922747,0.951165758,23.90499197,3.750133395
1405,3,A,1405_03A,0.630284063,0.326193736,1,5,0,0,0,3.553498077,2.314663885,33.07926146,3.488296277,1.412705657,22.04718076,4.357653605
1405,3,B,1405_03B,0.715889891,0.37780406,1,7,0,0,0,4.314938525,2.560370149,30.6837705,3.912037639,2.157469263,28.87651663,5.433729303
1405,4,A,1405_04A,0.809153419,0.206902858,1,4,0,0,0,1.499561104,1.658051302,47.8734385,1.377645567,1.158197601,40.05403345,3.625402321
1405,4,B,1405_04B,1.017429132,0.262133576,1,4,0,0,0,4.506553695,2.104006141,25.02678741,4.506553695,2.189303688,25.91068621,5.310738961
1405,5,A,1405_05A,0.911281634,0.313431267,1,5,0,0,0,3.442566946,1.721283473,26.56505118,2.562215857,2.943263343,48.95926497,5.57582845
1405,5,B,1405_05B,1.229852941,0.200014706,1,5,0,0,0,4.044117647,2.088235294,27.31018549,3.191176471,2.264705882,35.36246189,5.582794118
1405,6,A,1405_06A,0.656877255,0.159937139,1,5,0,0,0,1.962316864,0.989473334,26.75894478,0.238105533,0.598905759,68.31883389,2.245256348
1405,6,B,1405_06B,0.800809524,0.257535714,1,5,0,0,0,3.583333333,2.595238095,35.91402877,2.785714286,2.488095238,41.77002982,5.884142857
1405,7,A,1405_07A,0.622622222,0.231211111,1,6,0,0,0,3.011111111,1.422222222,25.28252409,2.6,1.277777778,26.17194737,3.322622222
1405,7,B,1405_07B,0.878283921,0.15916718,1,9,0,0,0,3.375762029,1.628308743,25.75047413,2.948827419,1.648166167,29.2018096,4.154758832
1405,8,A,1405_08A,0.622392429,0.179910235,1,7,0,0,0,0.458581325,1.190360035,68.93102507,0.682993463,1.044004293,56.80706342,2.856756757
1405,8,B,1405_08B,0.906773159,0.367605557,1,10,0,0,0,1.219278297,1.890566348,57.18091608,1.246677809,1.438474395,49.08561678,4.235813903
1405,9,A,1405_09A,0.835008871,0.201599504,1,5,0,0,0,3.111711864,2.435864943,38.05403238,2.717467827,2.069781195,37.2950028,5.340655008
1405,9,B,1405_09B,0.584634043,0.138865745,1,6,0,0,0,2.314429077,1.768223815,37.37982755,2.249625063,1.481234609,33.36235453,3.834092466
1405,10,A,1405_10A,0.708743368,0.329565553,1,3,0,0,0,1.349145164,1.961362297,55.4774236,1.371819872,1.145072786,39.85211518,3.81517845
1405,10,B,1405_10B,0.768442119,0.178886876,1,4,0,0,0,2.00129693,1.721786186,40.70656927,1.352832003,1.49817759,47.91843472,3.988405894
1405,11,A,1405_11A,0.826848963,0.304163863,1,4,0,0,0,2.569278767,2.273607798,41.50627844,2.130870088,2.487714362,49.41804897,5.588171122
1405,11,B,1405_11B,0.850107468,0.265082975,1,4,0,0,0,2.786664001,2.249325202,38.90959754,2.686693992,1.512046386,29.37040441,4.611479056
1405,12,A,1405_12A,0.439045557,0.175880957,1,9,0,0,0,1.114631933,1.074823649,43.95837332,1.218133469,0.804127323,33.43002795,2.317996529
1405,12,B,1405_12B,0.985304409,0.321278616,1,5,0,0,0,1.799460162,2.586723983,55.17551084,1.811956413,1.22463261,34.05326887,4.796661002
1405,13,A,1405_13A,0.673325006,0.184576951,1,5,0,0,0,2.457203702,2.088623147,40.36453657,2.078384798,1.699565894,39.2740337,4.461514047
1405,13,B,1405_13B,0.426141304,0.163043478,1,4,0,0,0,1.097826087,1.260869565,48.95424772,0.296684783,0.706858696,67.23109151,2.393869565
1405,14,A,1405_14A,1.411141945,0.247091918,1,6,0,0,0,8.705238349,4.333612104,26.46488383,6.652474721,3.231202007,25.906508,8.975956056
1405,14,B,1405_14B,0.916034281,0.26764896,1,4,0,0,0,5.350345917,2.705096594,26.82083421,5.493979365,2.034807172,20.32313683,5.655938046
1406,3,A,1406_03A,0.832047355,0.25570629,1,8,0,0,0,3.431835456,1.934726029,29.41249472,3.8003547,1.416495843,20.44179656,4.183269226
1406,3,B,1406_03B,0.822004608,0.271964072,1,5,0,0,0,3.317545656,1.450759515,23.61971245,2.986857826,1.653439153,28.96766065,3.926203277
1406,4,A,1406_04A,0.959037037,0.414092593,1,7,0,0,0,2.87037037,2.425925926,40.20320103,2.555555556,1.851851852,35.92850242,5.236814815
1406,4,B,1406_04B,1.375207362,0.30081365,1,3,0,0,0,3.021565685,2.982068094,44.62305952,2.982068094,2.034125918,34.29864928,6.391401375
1406,5,A,1406_05A,0.616529405,0.216703399,1,7,0,0,0,2.366314813,1.183157406,26.56505118,2.493910219,1.148358659,24.72442139,2.94804547
1406,5,B,1406_05B,0.66979906,0.159052284,1,5,0,0,0,3.174047786,1.524542637,25.65567073,2.461761472,0.187443767,4.354221063,2.381785464
1406,6,A,1406_06A,0.706952815,0.218521241,1,7,0,0,0,1.6463325,2.30780538,54.49685854,1.190651183,1.719829487,55.30484647,4.734587682
1406,6,B,1406_06B,0.593434343,0.336906804,1,8,0,0,0,2.96598056,1.655708024,29.1716934,2.715837622,1.834381551,34.03661035,4.083523918
1406,7,A,1406_07A,0.493016156,0.158115848,1,7,0,0,0,0.905062949,1.2157562,53.33436452,0.769978927,1.202247798,57.36249242,2.911020155
1406,7,B,1406_07B,0.646850118,0.36379385,1,5,0,0,0,1.082719792,1.199320385,47.92497795,0.932804744,1.599093847,59.74356284,3.44526435
1406,8,A,1406_08A,0.645153407,0.179122881,1,8,0,0,0,1.555175402,1.744018129,48.27598181,1.099731177,1.899535669,59.93141718,4.288707205
1406,8,B,1406_08B,0.479494256,0.193943011,1,5,0,0,0,1.007011786,1.111442638,47.8221553,0.9771744,3.05833209,72.28068498,4.649268984
1406,9,A,1406_09A,0.664864865,0.262456408,1,5,0,0,0,0.980819529,1.64559721,59.20393795,1.046207498,1.253269398,50.14545817,3.563731473
1406,9,B,1406_09B,0.814250108,0.306251431,1,6,0,0,0,1.551412803,2.187237722,54.65183347,1.169917851,2.975660622,68.53711408,5.977148452
1406,10,A,1406_10A,0.680317642,0.237165657,1,5,0,0,0,0.987757012,1.221699462,51.04409216,1.091731434,0.896779392,39.40066066,2.798796496
1406,10,B,1406_10B,0.806221889,0.223606947,1,7,0,0,0,1.78035982,2.233258371,51.43804952,1.249375312,0.952648676,37.32552048,3.992128936
1406,11,A,1406_11A,0.53930491,0.173867546,1,7,0,0,0,1.823341948,1.474528706,38.96231748,1.894690111,1.466601132,37.74196989,3.480434748
1406,11,B,1406_11B,1.183386275,0.318811406,1,8,0,0,0,3.989067002,2.160744626,28.44292862,3.139543473,1.735982862,28.94001269,5.080113762
1406,12,A,1406_12A,0.711507656,0.094958775,1,7,0,0,0,2.46171967,1.48409894,31.08454858,1.766784452,1.236749117,34.9920202,3.432355713
1406,12,B,1406_12B,0.625707567,0.233830018,1,5,0,0,0,1.97702489,1.862565554,43.2925014,2.15391659,0.790809956,20.16069845,3.279083077
1406,13,A,1406_13A,0.519751104,0.271718186,1,6,0,0,0,1.716178242,2.037334404,49.89040206,1.736250502,2.408671216,54.21467991,4.965756724
1406,13,B,1406_13B,0.589732711,0.277388865,1,5,0,0,0,1.826710036,1.614575968,41.47253195,1.873850941,4.042332532,65.12959589,6.246641211
1407,1,A,1407_01A,1.204432038,0.443562473,1,6,0,0,0,3.633584929,2.838250889,37.99396018,4.226186763,2.386002121,29.44801463,6.428685048
1407,1,B,1407_01B,0.986986111,0.384152778,1,6,0,0,0,4.305555556,3.069444444,35.48519312,3.763888889,2.583333333,34.46363442,6.639763889
1407,4,A,1407_04A,0.615801513,0.046866471,1,7,0,0,0,1.312677081,1.559616334,49.91379876,1.156715448,1.364664293,49.71475452,3.54008214
1407,4,B,1407_04B,0.656517994,0.246075804,1,8,0,0,0,0.890122512,1.033690659,49.2678933,0.94754977,0.708269525,36.77718611,2.398478178
1407,5,A,1407_05A,0.741963975,0.343013141,1,3,0,0,0,2.127773466,1.913657897,41.96729738,2.034097904,2.007333458,44.6205633,4.66295533
1407,5,B,1407_05B,0.61920538,0.221141247,1,4,0,0,0,2.21277227,1.977897001,41.7920883,2.138601132,2.089153707,44.32990448,4.686256088
1407,6,A,1407_06A,0.685215909,0.181818182,1,7,0,0,0,1.090909091,1.397727273,52.02839624,0.840909091,1.204545455,55.08059799,3.287488636
1407,6,B,1407_06B,0.670914543,0.223613193,1,7,0,0,0,1.188691369,1.242236025,46.26181754,0.760334119,0.985221675,52.34122581,2.898372243
1407,7,A,1407_07A,0.674092831,0.244203875,1,8,0,0,0,1.266087441,1.823630535,55.22900829,1.126701668,1.138317149,45.29382193,3.636040515
1407,7,B,1407_07B,0.736859522,0.293114859,1,4,0,0,0,1.131511529,1.195559351,46.57655006,1.120836892,1.046114432,43.02506599,2.978533305
1407,8,A,1407_08A,0.671721947,0.315410069,1,7,0,0,0,1.40497387,1.772630584,51.59991698,1.378712676,1.431235064,46.07082445,3.875587594
1407,8,B,1407_08B,0.628942158,0.33499505,1,3,0,0,0,1.850280488,1.956347523,46.59606386,1.850280488,2.109555461,48.74616205,4.694845142
1407,9,A,1407_09A,0.673848853,0.370092092,1,3,0,0,0,5.993275837,1.388685865,13.04563706,1.6225698,2.601958778,58.05252054,4.664493495
1407,9,B,1407_09B,0.36333525,0.153719721,1,4,0,0,0,1.087418444,0.599955003,28.88658177,1.156163288,0.899932505,37.89641866,1.863222758
1407,10,A,1407_10A,0.729341476,0.210287789,1,5,0,0,0,1.334359147,1.755103022,52.75521711,1.286274133,1.490635444,49.20898492,3.975079941
1407,10,B,1407_10B,0.724628513,0.248071246,1,4,0,0,0,2.245044777,2.331869713,46.08678145,2.393887525,2.220237652,42.84472438,5.276735879
1407,11,A,1407_11A,0.70749762,0.155713489,1,7,0,0,0,1.608508683,2.01884253,51.45398659,1.411548436,2.560483209,61.13284053,5.28682336
1407,11,B,1407_11B,0.674990343,0.223784963,1,5,0,0,0,0.920224489,1.851809775,63.57572441,1.261048374,1.499625094,49.93921554,4.026425212
