Year,Accession,Plot.ID,Plant.Number,Plant.Age,Brace.Root.Status,Operator,Flexural.Rigidity..EI....IMU,Brace.Root.Whorls.in.the.Soil,ID
2018,CML10,2441,4,dry,A,LE,7.145745853,2,CML10_2441
2018,CML10,2441,5,dry,A,LE,9.309316798,2,CML10_2441
2018,Ms71,2442,1,dry,A,LE,4.602204223,2,Ms71_2442
2018,Ms71,2442,2,dry,A,LE,3.162885045,3,Ms71_2442
2018,Ms71,2442,3,dry,A,LE,3.62665304,2,Ms71_2442
2018,Ms71,2442,4,dry,A,LE,4.840008695,2,Ms71_2442
2018,Ms71,2442,5,dry,A,LE,5.746086082,2,Ms71_2442
2018,PHK46,2443,1,dry,A,LE,6.271058881,2,PHK46_2443
2018,PHK46,2443,2,dry,A,LE,5.521810732,2,PHK46_2443
2018,PHK46,2443,3,dry,A,LE,6.448496212,2,PHK46_2443
2018,PHK46,2443,4,dry,A,LE,5.985384941,2,PHK46_2443
2018,PHK46,2443,5,dry,A,LE,5.535388585,2,PHK46_2443
2018,CML247,2444,1,dry,A,LE,11.04941818,2,CML247_2444
2018,CML247,2444,2,dry,A,LE,12.24712703,2,CML247_2444
2018,CML247,2444,3,dry,A,LE,6.897235167,2,CML247_2444
2018,CML247,2444,4,dry,A,LE,10.58071957,2,CML247_2444
2018,CML247,2444,5,dry,A,LE,11.42155702,2,CML247_2444
2018,CML52,2445,1,dry,A,LE,6.417110585,2,CML52_2445
2018,CML52,2445,2,dry,A,LE,4.354905613,2,CML52_2445
2018,CML52,2445,3,dry,A,LE,11.51164927,2,CML52_2445
2018,CML52,2445,4,dry,A,LE,6.736285008,1,CML52_2445
2018,CML52,2445,5,dry,A,LE,14.32266701,2,CML52_2445
2018,Tzi8,2446,1,dry,A,LE,19.35713108,3,Tzi8_2446
2018,Tzi8,2446,2,dry,A,LE,11.78604475,2,Tzi8_2446
2018,Tzi8,2446,3,dry,A,LE,9.305938461,1,Tzi8_2446
2018,Tzi8,2446,4,dry,A,LE,7.187870105,2,Tzi8_2446
2018,Tzi8,2446,5,dry,A,LE,15.11575982,2,Tzi8_2446
2018,B73,2447,1,dry,A,LE,10.11415314,2,B73_2447
2018,B73,2447,2,dry,A,LE,8.700414333,2,B73_2447
2018,B73,2447,3,dry,A,LE,8.888784082,2,B73_2447
2018,B73,2447,4,dry,A,LE,10.84781992,2,B73_2447
2018,B73,2447,5,dry,A,LE,12.14943706,2,B73_2447
2018,Tzi8,2448,1,dry,A,LE,4.821669485,2,Tzi8_2448
2018,Tzi8,2448,2,dry,A,LE,5.443873494,2,Tzi8_2448
2018,Tzi8,2448,3,dry,A,LE,3.279283998,2,Tzi8_2448
2018,Tzi8,2448,4,dry,A,LE,4.228578585,2,Tzi8_2448
2018,Tzi8,2448,5,dry,A,LE,4.882015217,2,Tzi8_2448
2018,PHR58,2449,1,dry,A,LE,9.429679254,2,PHR58_2449
2018,PHR58,2449,2,dry,A,LE,6.595429575,2,PHR58_2449
2018,PHR58,2449,3,dry,A,LE,6.484066453,1,PHR58_2449
2018,PHR58,2449,4,dry,A,LE,8.803263272,2,PHR58_2449
2018,PHR58,2449,5,dry,A,LE,8.709285968,2,PHR58_2449
2019,CML258,1259,1,harvest,A,LE,27.34430303,3,CML258_1259
2019,CML258,1259,2,harvest,A,LE,26.73806882,3,CML258_1259
2019,CML258,1259,3,harvest,A,LE,30.71336452,3,CML258_1259
2019,CML258,1259,4,harvest,A,LE,12.69193673,2,CML258_1259
2019,CML258,1259,5,harvest,A,LE,22.50115034,3,CML258_1259
2019,CML258,1259,6,harvest,A,LE,31.50480653,3,CML258_1259
2019,CML258,1259,7,harvest,A,LE,34.01232321,3,CML258_1259
2019,CML258,1259,8,harvest,A,LE,31.92048154,3,CML258_1259
2019,CML258,1259,9,harvest,A,LE,28.63935486,3,CML258_1259
2019,CML258,1259,10,harvest,A,LE,30.56302651,3,CML258_1259
2019,PHR58,1260,1,harvest,A,LE,11.05450448,3,PHR58_1260
2019,PHR58,1260,3,harvest,A,LE,8.937553002,2,PHR58_1260
2019,PHR58,1260,4,harvest,A,LE,6.438808785,2,PHR58_1260
2019,PHR58,1260,5,harvest,A,LE,12.34031171,1,PHR58_1260
2019,PHR58,1260,6,harvest,A,LE,7.291930455,2,PHR58_1260
2019,PHR58,1260,7,harvest,A,LE,7.947685619,2,PHR58_1260
2019,PHR58,1260,8,harvest,A,LE,9.224854613,1,PHR58_1260
2019,PHR58,1260,9,harvest,A,LE,3.818228111,1,PHR58_1260
2019,PHR58,1260,10,harvest,A,LE,7.693085066,2,PHR58_1260
2019,PHR58,1260,11,harvest,A,LE,13.21727925,2,PHR58_1260
2019,PHR58,1260,12,harvest,A,LE,9.570498292,2,PHR58_1260
2019,LH252,1261,1,harvest,A,LE,6.425126799,1,LH252_1261
2019,LH252,1261,2,harvest,A,LE,9.806405173,1,LH252_1261
2019,LH252,1261,3,harvest,A,LE,10.79187341,2,LH252_1261
2019,LH252,1261,4,harvest,A,LE,7.828997083,2,LH252_1261
2019,LH252,1261,5,harvest,A,LE,7.716554827,2,LH252_1261
2019,B104,1262,1,harvest,A,LE,24.8364682,3,B104_1262
2019,B104,1262,2,harvest,A,LE,22.03764575,3,B104_1262
2019,B104,1262,3,harvest,A,LE,21.59704994,2,B104_1262
2019,B104,1262,4,harvest,A,LE,22.26757558,3,B104_1262
2019,B104,1262,5,harvest,A,LE,14.20821231,2,B104_1262
2019,B104,1262,6,harvest,A,LE,13.809352,3,B104_1262
2019,B104,1262,7,harvest,A,LE,9.858467933,3,B104_1262
2019,B104,1262,8,harvest,A,LE,11.83757291,3,B104_1262
2019,B104,1262,9,harvest,A,LE,8.536720478,3,B104_1262
2019,B104,1262,10,harvest,A,LE,9.165327565,2,B104_1262
2019,B104,1262,11,harvest,A,LE,8.864911065,2,B104_1262
2019,B104,1262,12,harvest,A,LE,10.69128579,2,B104_1262
2019,B104,1262,13,harvest,A,LE,6.779199955,2,B104_1262
2019,B104,1262,14,harvest,A,LE,10.91568901,3,B104_1262
2019,B104,1262,15,harvest,A,LE,19.20844239,3,B104_1262
2019,B104,1262,16,harvest,A,LE,21.65245477,3,B104_1262
2019,M162W,1263,1,harvest,A,LE,19.2723635,2,M162W_1263
2019,M162W,1263,2,harvest,A,LE,15.2361969,1,M162W_1263
2019,M162W,1263,3,harvest,A,LE,11.01180803,2,M162W_1263
2019,M162W,1263,4,harvest,A,LE,8.719789877,2,M162W_1263
2019,M162W,1263,5,harvest,A,LE,10.52089883,2,M162W_1263
2019,M162W,1263,6,harvest,A,LE,12.60830973,2,M162W_1263
2019,M162W,1263,7,harvest,A,LE,13.41899958,2,M162W_1263
2019,M162W,1263,8,harvest,A,LE,10.78118755,1,M162W_1263
2019,M162W,1263,9,harvest,A,LE,5.415026976,2,M162W_1263
2019,M162W,1263,10,harvest,A,LE,15.41197215,2,M162W_1263
2019,M162W,1263,11,harvest,A,LE,16.38392669,2,M162W_1263
2019,M162W,1263,13,harvest,A,LE,18.49606756,2,M162W_1263
2019,CML277,1264,1,harvest,A,LE,14.97628165,3,CML277_1264
2019,CML277,1264,2,harvest,A,LE,16.43890877,2,CML277_1264
2019,CML277,1264,3,harvest,A,LE,11.71114059,1,CML277_1264
2019,CML277,1264,4,harvest,A,LE,13.14281322,1,CML277_1264
2019,CML277,1264,5,harvest,A,LE,11.39174172,1,CML277_1264
2019,CML277,1264,6,harvest,A,LE,14.79767805,2,CML277_1264
2019,CML277,1264,7,harvest,A,LE,14.09646024,1,CML277_1264
2019,CML277,1264,8,harvest,A,LE,15.55352606,1,CML277_1264
2019,CML277,1264,9,harvest,A,LE,6.839786493,2,CML277_1264
2019,CML277,1264,10,harvest,A,LE,16.56890572,3,CML277_1264
2019,Tx303,1265,1,harvest,A,LE,10.45732978,2,Tx303_1265
2019,Tx303,1265,2,harvest,A,LE,10.6275252,2,Tx303_1265
2019,Tx303,1265,3,harvest,A,LE,3.340094022,1,Tx303_1265
2019,Tx303,1265,4,harvest,A,LE,9.176916776,2,Tx303_1265
2019,Tx303,1265,5,harvest,A,LE,4.53632312,2,Tx303_1265
2019,Tx303,1265,6,harvest,A,LE,6.594313322,2,Tx303_1265
2019,Tx303,1265,7,harvest,A,LE,4.878606524,2,Tx303_1265
2019,Tx303,1265,8,harvest,A,LE,7.888897477,1,Tx303_1265
2019,Tx303,1265,9,harvest,A,LE,1.757671588,1,Tx303_1265
2019,Tx303,1265,10,harvest,A,LE,10.22516973,1,Tx303_1265
2019,Tx303,1265,11,harvest,A,LE,6.018732724,2,Tx303_1265
2019,CML228,1266,1,harvest,A,LE,18.52587779,2,CML228_1266
2019,CML228,1266,2,harvest,A,LE,20.53724194,2,CML228_1266
2019,CML228,1266,3,harvest,A,LE,7.765568389,2,CML228_1266
2019,CML228,1266,4,harvest,A,LE,17.17444307,2,CML228_1266
2019,CML228,1266,5,harvest,A,LE,15.18892255,1,CML228_1266
2019,CML228,1266,6,harvest,A,LE,14.41906627,1,CML228_1266
2019,CML228,1266,7,harvest,A,LE,16.72494012,2,CML228_1266
2019,CML228,1266,8,harvest,A,LE,11.28097723,2,CML228_1266
2019,CML228,1266,11,harvest,A,LE,7.469044343,2,CML228_1266
2019,CML228,1266,12,harvest,A,LE,20.68762836,2,CML228_1266
2019,CML228,1266,13,harvest,A,LE,19.73151544,3,CML228_1266
2019,CML228,1266,14,harvest,A,LE,18.8462936,2,CML228_1266
2019,CML228,1266,15,harvest,A,LE,22.65912792,2,CML228_1266
2019,Oh43,1267,1,harvest,A,LE,8.933934804,1,Oh43_1267
2019,Oh43,1267,2,harvest,A,LE,7.449468015,1,Oh43_1267
2019,Oh43,1267,3,harvest,A,LE,9.436332032,1,Oh43_1267
2019,Oh43,1267,4,harvest,A,LE,13.7643258,2,Oh43_1267
2019,Oh43,1267,5,harvest,A,LE,13.53192309,1,Oh43_1267
2019,Oh43,1267,6,harvest,A,LE,10.46054734,2,Oh43_1267
2019,Oh43,1267,7,harvest,A,LE,9.727213655,1,Oh43_1267
2019,Mo17,1268,1,harvest,A,LE,5.259490318,2,Mo17_1268
2019,Mo17,1268,2,harvest,A,LE,5.150308172,2,Mo17_1268
2019,Mo17,1268,3,harvest,A,LE,6.050157726,2,Mo17_1268
2019,CML322,1269,1,harvest,A,LE,8.744025806,3,CML322_1269
2019,Tzi8,1270,1,harvest,A,LE,17.90530412,3,Tzi8_1270
2019,Tzi8,1270,3,harvest,A,LE,20.08876188,3,Tzi8_1270
2019,Tzi8,1270,4,harvest,A,LE,11.06908239,2,Tzi8_1270
2019,Tzi8,1270,5,harvest,A,LE,9.314096731,2,Tzi8_1270
2019,Tzi8,1270,6,harvest,A,LE,11.85906767,3,Tzi8_1270
2019,Tzi8,1270,7,harvest,A,LE,13.00323142,2,Tzi8_1270
2019,Tzi8,1270,8,harvest,A,LE,14.86048679,2,Tzi8_1270
2019,Tzi8,1270,9,harvest,A,LE,17.55952832,2,Tzi8_1270
2019,Tzi8,1270,10,harvest,A,LE,18.64301412,2,Tzi8_1270
2019,Tzi8,1270,11,harvest,A,LE,16.00439871,2,Tzi8_1270
2019,Tzi8,1270,12,harvest,A,LE,15.48340639,3,Tzi8_1270
2019,Tzi8,1270,13,harvest,A,LE,9.8046461,3,Tzi8_1270
2019,Tzi8,1270,14,harvest,A,LE,17.47197048,3,Tzi8_1270
2019,CML103,1271,1,harvest,A,LE,9.486297814,3,CML103_1271
2019,CML103,1271,2,harvest,A,LE,7.930288267,2,CML103_1271
2019,CML103,1271,3,harvest,A,LE,11.0877723,2,CML103_1271
2019,CML103,1271,4,harvest,A,LE,9.174665221,2,CML103_1271
2019,CML103,1271,5,harvest,A,LE,2.610121234,2,CML103_1271
2019,CML103,1271,6,harvest,A,LE,9.716553482,2,CML103_1271
2019,CML103,1271,7,harvest,A,LE,16.46637028,2,CML103_1271
2019,CML103,1271,8,harvest,A,LE,6.741288926,2,CML103_1271
2019,CML103,1271,9,harvest,A,LE,8.846548839,2,CML103_1271
2019,CML103,1271,10,harvest,A,LE,8.29397953,2,CML103_1271
2019,CML103,1271,11,harvest,A,LE,6.994219508,2,CML103_1271
2019,CML103,1271,12,harvest,A,LE,5.774814732,2,CML103_1271
2019,CML103,1271,13,harvest,A,LE,9.561554726,2,CML103_1271
2019,W64A,1273,1,harvest,A,LE,7.658752434,3,W64A_1273
2019,W64A,1273,2,harvest,A,LE,8.146839413,3,W64A_1273
2019,W64A,1273,3,harvest,A,LE,7.11164513,3,W64A_1273
2019,W64A,1273,4,harvest,A,LE,5.74819476,2,W64A_1273
2019,W64A,1273,5,harvest,A,LE,6.555158962,3,W64A_1273
2019,W64A,1273,6,harvest,A,LE,5.551059239,3,W64A_1273
2019,W64A,1273,7,harvest,A,LE,8.053074174,3,W64A_1273
2019,W64A,1273,8,harvest,A,LE,4.997698831,3,W64A_1273
2019,W64A,1273,9,harvest,A,LE,5.45197225,2,W64A_1273
2019,W64A,1273,10,harvest,A,LE,4.394417468,2,W64A_1273
2019,W64A,1273,11,harvest,A,LE,6.070000393,3,W64A_1273
2019,LH123Ht,1276,1,harvest,A,LE,9.5378445,2,LH123Ht_1276
2019,LH123Ht,1276,2,harvest,A,LE,9.06823301,2,LH123Ht_1276
2019,LH123Ht,1276,3,harvest,A,LE,6.040941119,2,LH123Ht_1276
2019,LH123Ht,1276,4,harvest,A,LE,2.753917258,2,LH123Ht_1276
2019,LH123Ht,1276,5,harvest,A,LE,4.392417362,2,LH123Ht_1276
2019,LH123Ht,1276,6,harvest,A,LE,4.778282966,2,LH123Ht_1276
2019,LH123Ht,1276,7,harvest,A,LE,4.615346621,2,LH123Ht_1276
2019,LH123Ht,1276,8,harvest,A,LE,4.058937138,2,LH123Ht_1276
2019,LH123Ht,1276,9,harvest,A,LE,8.852531839,2,LH123Ht_1276
2019,LH123Ht,1276,10,harvest,A,LE,8.964420665,2,LH123Ht_1276
2019,LH123Ht,1276,11,harvest,A,LE,8.409332685,2,LH123Ht_1276
2019,LH123Ht,1276,12,harvest,A,LE,5.402046025,2,LH123Ht_1276
2019,LH123Ht,1276,13,harvest,A,LE,4.473991463,2,LH123Ht_1276
2019,LH123Ht,1276,14,harvest,A,LE,6.770497841,2,LH123Ht_1276
2019,LH123Ht,1276,15,harvest,A,LE,7.111736086,2,LH123Ht_1276
2019,LH123Ht,1276,16,harvest,A,LE,11.16178656,2,LH123Ht_1276
2019,PHK46,1277,1,harvest,A,AS,12.19258151,2,PHK46_1277
2019,PHK46,1277,2,harvest,A,AS,5.935180432,2,PHK46_1277
2019,PHK46,1277,3,harvest,A,AS,12.59152203,3,PHK46_1277
2019,PHK46,1277,4,harvest,A,AS,14.42291952,3,PHK46_1277
2019,PHK46,1277,5,harvest,A,AS,11.37961494,2,PHK46_1277
2019,PHK46,1277,6,harvest,A,AS,9.309919642,3,PHK46_1277
2019,PHK46,1277,7,harvest,A,AS,6.718839805,2,PHK46_1277
2019,PHK46,1277,8,harvest,A,AS,4.154012284,2,PHK46_1277
2019,PHK46,1277,9,harvest,A,AS,10.22105442,2,PHK46_1277
2019,PHK46,1277,10,harvest,A,AS,6.053467128,3,PHK46_1277
2019,PHK46,1277,11,harvest,A,AS,9.112744362,2,PHK46_1277
2019,PHK46,1277,12,harvest,A,AS,11.23881294,2,PHK46_1277
2019,PHK46,1277,13,harvest,A,AS,8.42484074,2,PHK46_1277
2019,Hp301,1278,1,harvest,A,NO,3.77221712,2,Hp301_1278
2019,Hp301,1278,2,harvest,A,NO,4.395588282,2,Hp301_1278
2019,Hp301,1278,3,harvest,A,NO,3.984723533,1,Hp301_1278
2019,Hp301,1278,4,harvest,A,NO,6.213619871,1,Hp301_1278
2019,Hp301,1278,5,harvest,A,NO,3.504533764,1,Hp301_1278
2019,Hp301,1278,6,harvest,A,NO,4.738079444,2,Hp301_1278
2019,Hp301,1278,7,harvest,A,NO,4.851782473,2,Hp301_1278
2019,Hp301,1278,8,harvest,A,NO,4.180563329,2,Hp301_1278
2019,Hp301,1278,9,harvest,A,NO,4.172954582,1,Hp301_1278
2019,Hp301,1278,10,harvest,A,NO,5.013484182,2,Hp301_1278
2019,NC350,1279,1,harvest,A,LE,7.063825224,2,NC350_1279
2019,NC350,1279,2,harvest,A,LE,4.713596864,1,NC350_1279
2019,NC350,1279,3,harvest,A,LE,4.081886997,1,NC350_1279
2019,NC350,1279,4,harvest,A,LE,1.728010606,1,NC350_1279
2019,NC350,1279,5,harvest,A,LE,0.709627157,1,NC350_1279
2019,NC350,1279,6,harvest,A,LE,5.531455438,2,NC350_1279
2019,NC350,1279,7,harvest,A,LE,1.697987524,1,NC350_1279
2019,R84,1280,1,harvest,A,LE,10.51688331,2,R84_1280
2019,R84,1280,2,harvest,A,LE,10.35975175,1,R84_1280
2019,R84,1280,3,harvest,A,LE,4.227350248,2,R84_1280
2019,R84,1280,4,harvest,A,LE,7.342545061,2,R84_1280
2019,R84,1280,5,harvest,A,LE,7.968842589,2,R84_1280
2019,R84,1280,6,harvest,A,LE,5.296411884,2,R84_1280
2019,R84,1280,7,harvest,A,LE,8.386130398,2,R84_1280
2019,R84,1280,8,harvest,A,LE,7.891683019,2,R84_1280
2019,R84,1280,9,harvest,A,LE,11.83920764,2,R84_1280
2019,R84,1280,10,harvest,A,LE,12.91318574,2,R84_1280
2019,R84,1280,11,harvest,A,LE,16.45603289,2,R84_1280
2019,R84,1280,12,harvest,A,LE,8.032275774,2,R84_1280
2019,R84,1280,13,harvest,A,LE,8.832165173,2,R84_1280
2019,R84,1280,14,harvest,A,LE,8.92984361,2,R84_1280
2019,A632,1282,1,harvest,A,NO,7.993244377,2,A632_1282
2019,A632,1282,2,harvest,A,NO,9.870229635,2,A632_1282
2019,A632,1282,3,harvest,A,NO,7.842211605,2,A632_1282
2019,A632,1282,4,harvest,A,NO,6.563193946,2,A632_1282
2019,A632,1282,5,harvest,A,NO,3.422176106,2,A632_1282
2019,A632,1282,6,harvest,A,NO,2.548039427,1,A632_1282
2019,A632,1282,7,harvest,A,NO,7.728053389,2,A632_1282
2019,A632,1282,8,harvest,A,NO,10.46431601,2,A632_1282
2019,Ms71,1283,1,harvest,A,ES,8.676001728,1,Ms71_1283
2019,Ms71,1283,2,harvest,A,ES,10.92307884,1,Ms71_1283
2019,Ms71,1283,3,harvest,A,ES,10.48862759,2,Ms71_1283
2019,Ms71,1283,4,harvest,A,ES,6.439206999,2,Ms71_1283
2019,Ms71,1283,5,harvest,A,ES,8.667219117,2,Ms71_1283
2019,Ms71,1283,6,harvest,A,ES,13.23282072,2,Ms71_1283
2019,Ms71,1283,7,harvest,A,ES,3.138774386,1,Ms71_1283
2019,Ms71,1283,8,harvest,A,ES,9.600901054,3,Ms71_1283
2019,LH211,1284,1,harvest,A,AS,9.535403764,3,LH211_1284
2019,LH211,1284,2,harvest,A,AS,10.82211277,3,LH211_1284
2019,LH211,1284,3,harvest,A,AS,13.13518387,2,LH211_1284
2019,LH211,1284,4,harvest,A,AS,7.779858094,2,LH211_1284
2019,LH211,1284,5,harvest,A,AS,8.864672601,2,LH211_1284
2019,LH211,1284,6,harvest,A,AS,9.984437562,2,LH211_1284
2019,LH211,1284,7,harvest,A,AS,8.760804857,2,LH211_1284
2019,LH211,1284,8,harvest,A,AS,6.764367507,2,LH211_1284
2019,LH211,1284,9,harvest,A,AS,9.833346499,2,LH211_1284
2019,LH211,1284,10,harvest,A,AS,13.77615383,2,LH211_1284
2019,LH211,1284,11,harvest,A,AS,14.54958445,2,LH211_1284
2019,LH211,1284,12,harvest,A,AS,11.8047669,2,LH211_1284
2019,LH211,1284,13,harvest,A,AS,10.17886321,2,LH211_1284
2019,LH211,1284,14,harvest,A,AS,13.82184684,3,LH211_1284
2019,LH211,1284,15,harvest,A,AS,13.33427376,3,LH211_1284
2019,SA24,1285,1,harvest,A,ES,17.23709181,2,SA24_1285
2019,SA24,1285,2,harvest,A,ES,19.3030056,2,SA24_1285
2019,SA24,1285,3,harvest,A,ES,21.52086608,1,SA24_1285
2019,SA24,1285,5,harvest,A,ES,14.66231572,1,SA24_1285
2019,SA24,1285,6,harvest,A,ES,15.73738233,1,SA24_1285
2019,SA24,1285,8,harvest,A,ES,17.47320395,1,SA24_1285
2019,SA24,1285,9,harvest,A,ES,11.23831845,1,SA24_1285
2019,SA24,1285,10,harvest,A,ES,16.38509096,1,SA24_1285
2019,SA24,1285,11,harvest,A,ES,11.39176453,1,SA24_1285
2019,SA24,1285,12,harvest,A,ES,14.5695793,1,SA24_1285
2019,SA24,1285,13,harvest,A,ES,12.34867769,1,SA24_1285
2019,SA24,1285,14,harvest,A,ES,6.521899477,1,SA24_1285
2019,Ky21,1286,1,harvest,A,NO,6.745822986,2,Ky21_1286
2019,Ky21,1286,2,harvest,A,NO,2.814660811,2,Ky21_1286
2019,Ky21,1286,3,harvest,A,NO,3.374885914,2,Ky21_1286
2019,Ky21,1286,5,harvest,A,NO,8.181865504,3,Ky21_1286
2019,Ky21,1286,6,harvest,A,NO,6.056799476,2,Ky21_1286
2019,Ky21,1286,7,harvest,A,NO,6.471283271,2,Ky21_1286
2019,Ky21,1286,8,harvest,A,NO,4.293419528,2,Ky21_1286
2019,2369,1287,1,harvest,A,LE,11.88490327,2,2369_1287
2019,2369,1287,2,harvest,A,LE,14.43202676,2,2369_1287
2019,2369,1287,3,harvest,A,LE,6.168776584,2,2369_1287
2019,2369,1287,4,harvest,A,LE,13.41425608,2,2369_1287
2019,2369,1287,5,harvest,A,LE,14.77130846,2,2369_1287
2019,2369,1287,6,harvest,A,LE,23.22696652,2,2369_1287
2019,2369,1287,7,harvest,A,LE,12.03393135,1,2369_1287
2019,2369,1287,8,harvest,A,LE,13.87341589,2,2369_1287
2019,2369,1287,9,harvest,A,LE,11.87823502,2,2369_1287
2019,2369,1287,10,harvest,A,LE,9.182720732,2,2369_1287
2019,2369,1287,11,harvest,A,LE,10.36498982,2,2369_1287
2019,2369,1287,12,harvest,A,LE,13.71041694,2,2369_1287
2019,2369,1287,13,harvest,A,LE,8.795204005,1,2369_1287
2019,2369,1287,14,harvest,A,LE,11.82786327,2,2369_1287
2019,2369,1287,15,harvest,A,LE,9.638859943,2,2369_1287
2019,2369,1287,16,harvest,A,LE,11.34053373,3,2369_1287
2019,W64A,1288,1,harvest,A,LE,3.033333183,2,W64A_1288
2019,W64A,1288,2,harvest,A,LE,3.85361333,2,W64A_1288
2019,W64A,1288,3,harvest,A,LE,4.112413413,2,W64A_1288
2019,W64A,1288,4,harvest,A,LE,2.65528016,2,W64A_1288
2019,W64A,1288,5,harvest,A,LE,3.273278864,2,W64A_1288
2019,W64A,1288,6,harvest,A,LE,2.526382645,2,W64A_1288
2019,W64A,1288,7,harvest,A,LE,3.23376728,2,W64A_1288
2019,W64A,1288,8,harvest,A,LE,1.929279378,2,W64A_1288
2019,W64A,1288,9,harvest,A,LE,3.778770598,2,W64A_1288
2019,W64A,1288,10,harvest,A,LE,3.685076549,2,W64A_1288
2019,W64A,1288,11,harvest,A,LE,3.74895738,2,W64A_1288
2019,W64A,1288,12,harvest,A,LE,4.722570944,2,W64A_1288
2019,Ki3,1289,1,harvest,A,LE,14.35647091,3,Ki3_1289
2019,Ki3,1289,2,harvest,A,LE,15.62376318,2,Ki3_1289
2019,Ki3,1289,3,harvest,A,LE,21.73935708,2,Ki3_1289
2019,Ki3,1289,4,harvest,A,LE,15.76654838,3,Ki3_1289
2019,CML373,1290,1,harvest,A,LE,13.74477737,3,CML373_1290
2019,CML373,1290,2,harvest,A,LE,8.788745126,3,CML373_1290
2019,CML373,1290,3,harvest,A,LE,11.79332134,3,CML373_1290
2019,CML373,1290,4,harvest,A,LE,12.31165832,3,CML373_1290
2019,CML373,1290,5,harvest,A,LE,12.61186895,3,CML373_1290
2019,CML373,1290,6,harvest,A,LE,7.436670966,2,CML373_1290
2019,CML373,1290,7,harvest,A,LE,13.08113284,2,CML373_1290
2019,CML373,1290,8,harvest,A,LE,10.20869205,2,CML373_1290
2019,CML373,1290,9,harvest,A,LE,3.061537772,2,CML373_1290
2019,CML373,1290,10,harvest,A,LE,7.879323759,2,CML373_1290
2019,CML373,1290,11,harvest,A,LE,10.33979674,2,CML373_1290
2019,CML373,1290,12,harvest,A,LE,14.53834694,3,CML373_1290
2019,6M502,1293,1,harvest,A,NO,7.827797827,2,6M502_1293
2019,6M502,1293,2,harvest,A,NO,8.083984972,2,6M502_1293
2019,6M502,1293,3,harvest,A,NO,4.091916775,1,6M502_1293
2019,6M502,1293,5,harvest,A,NO,3.197271898,2,6M502_1293
2019,6M502,1293,6,harvest,A,NO,5.587325848,2,6M502_1293
2019,6M502,1293,7,harvest,A,NO,7.402758288,2,6M502_1293
2019,6M502,1293,8,harvest,A,NO,5.853251773,2,6M502_1293
2019,6M502,1293,9,harvest,A,NO,5.227023967,2,6M502_1293
2019,6M502,1293,10,harvest,A,NO,5.73531552,2,6M502_1293
2019,6M502,1293,11,harvest,A,NO,7.14107533,2,6M502_1293
2019,6M502,1293,12,harvest,A,NO,6.28614983,2,6M502_1293
2019,6M502,1293,13,harvest,A,NO,5.486319571,3,6M502_1293
2019,6M502,1293,14,harvest,A,NO,6.450745503,2,6M502_1293
2019,Mo18W,1294,1,harvest,A,LE,23.84980581,4,Mo18W_1294
2019,Mo18W,1294,2,harvest,A,LE,21.79639297,3,Mo18W_1294
2019,Mo18W,1294,3,harvest,A,LE,25.68968331,3,Mo18W_1294
2019,Mo18W,1294,4,harvest,A,LE,19.40742472,2,Mo18W_1294
2019,Mo18W,1294,5,harvest,A,LE,22.37284728,3,Mo18W_1294
2019,Mo18W,1294,6,harvest,A,LE,26.86573425,2,Mo18W_1294
2019,Mo18W,1294,7,harvest,A,LE,15.00097168,3,Mo18W_1294
2019,Mo18W,1294,8,harvest,A,LE,15.01989542,2,Mo18W_1294
2019,Mo18W,1294,9,harvest,A,LE,16.93765363,3,Mo18W_1294
2019,Mo18W,1294,10,harvest,A,LE,13.83565667,3,Mo18W_1294
2019,Mo18W,1294,11,harvest,A,LE,17.90213358,3,Mo18W_1294
2019,Mo18W,1294,12,harvest,A,LE,17.41328587,3,Mo18W_1294
2019,Mo18W,1294,13,harvest,A,LE,17.53586161,3,Mo18W_1294
2019,Mo18W,1294,14,harvest,A,LE,22.12278847,3,Mo18W_1294
2019,PHB47,1296,1,harvest,A,NO,9.416449546,1,PHB47_1296
2019,PHB47,1296,2,harvest,A,NO,10.00291854,1,PHB47_1296
2019,PHB47,1296,3,harvest,A,NO,5.530835555,1,PHB47_1296
2019,PHB47,1296,5,harvest,A,NO,5.352299474,1,PHB47_1296
2019,PHB47,1296,6,harvest,A,NO,8.995640705,1,PHB47_1296
2019,PHB47,1296,7,harvest,A,NO,9.039176881,1,PHB47_1296
2019,PHB47,1296,8,harvest,A,NO,7.819240433,1,PHB47_1296
2019,PHB47,1296,9,harvest,A,NO,8.502258618,1,PHB47_1296
2019,PHB47,1296,10,harvest,A,NO,7.609925344,1,PHB47_1296
2019,PHB47,1296,11,harvest,A,NO,7.735367478,1,PHB47_1296
2019,PHB47,1296,12,harvest,A,NO,5.436883739,1,PHB47_1296
2019,CML277,1297,1,harvest,A,LE,20.93524748,3,CML277_1297
2019,CML277,1297,2,harvest,A,LE,14.04070606,3,CML277_1297
2019,CML277,1297,5,harvest,A,LE,7.392455365,2,CML277_1297
2019,CML277,1297,6,harvest,A,LE,7.658165327,1,CML277_1297
2019,CML277,1297,8,harvest,A,LE,13.1271489,2,CML277_1297
2019,CML277,1297,10,harvest,A,LE,9.106277532,2,CML277_1297
2019,CML277,1297,11,harvest,A,LE,13.14335761,2,CML277_1297
2019,Shoe Peg,1298,1,harvest,A,LE,5.912250496,3,Shoe Peg_1298
